timestamp_utc,total_mwh,fossil_mwh,renewable_mwh,nuclear_mwh,total_emissions_kg_co2,fossil_share,renewable_share,clean_share,ci_g_per_kwh,state,respondent
2025-10-01 21:00:00+00:00,108948.11300858899,65724.9208728356,11837.285709596646,31385.906426156744,15479408.71001059,0.6032680976094936,0.10865067216596443,0.3967319023905064,142.08055819002814,Ohio,PJM
2025-10-01 22:00:00+00:00,109186.22600822254,66164.83253554683,11632.729918218498,31388.663554457205,15655619.903744817,0.6059814956015067,0.1065402692583446,0.3940185043984931,143.38456851293523,Ohio,PJM
2025-10-01 23:00:00+00:00,108527.23606386619,67535.77233342786,9602.031704703368,31389.43202573496,15971999.087911356,0.6222933042695785,0.08847577855067419,0.3777066957304214,147.17042161206555,Ohio,PJM
2025-10-02 00:00:00+00:00,108169.01010901263,69012.07543061541,7757.292616073007,31399.642062324212,16303705.947079938,0.6380022832885788,0.07171455676866428,0.36199771671142134,150.72437041486353,Ohio,PJM
2025-10-02 01:00:00+00:00,107167.11011850282,68570.33411034825,7190.652663199293,31406.123344955296,16248110.179738028,0.6398449490195716,0.06709756990972363,0.36015505098042855,151.61470867107693,Ohio,PJM
2025-10-02 02:00:00+00:00,103297.26969503914,66157.88141023226,5765.539932666193,31373.848352140678,15862096.554056587,0.6404610848432667,0.05581502734474581,0.35953891515673325,153.55775230928845,Ohio,PJM
2025-10-02 03:00:00+00:00,97625.90013309856,62003.01756717226,4325.0235930082135,31297.858972918093,15122462.491973013,0.6351082805140875,0.04430200988786459,0.3648917194859125,154.90215681858768,Ohio,PJM
2025-10-02 04:00:00+00:00,92901.61185263896,57961.389678753345,3721.5687097464834,31218.653464139123,14280138.54085751,0.6239007970140713,0.040059248010138465,0.3760992029859285,153.71249492967618,Ohio,PJM
2025-10-02 05:00:00+00:00,89167.62344822306,54538.39053920629,3474.621265283009,31154.611643733762,13350026.318781959,0.6116389383291692,0.03896729699542364,0.38836106167083073,149.71831481562268,Ohio,PJM
2025-10-02 06:00:00+00:00,86504.39002272881,52198.0134039011,3201.3920631333785,31104.98455569433,12581274.81659204,0.6034146173412264,0.037008434627331874,0.3965853826587737,145.44088240245773,Ohio,PJM
2025-10-02 07:00:00+00:00,84771.58081360393,50788.50162888051,2918.52547411458,31064.55371060884,11950159.066125143,0.5991217946089087,0.03442811194628828,0.4008782053910914,140.9689302881021,Ohio,PJM
2025-10-02 08:00:00+00:00,83550.07224120027,49750.690142317384,2771.279677979709,31028.10242090318,11588554.472098874,0.5954595706236181,0.03316908775350087,0.40454042937638196,138.7019084632738,Ohio,PJM
2025-10-02 09:00:00+00:00,83316.4273051212,49529.1501272398,2783.4543188956113,31003.822858985764,11422827.2063724,0.5944704031277563,0.03340822943237896,0.4055295968722435,137.10174062720853,Ohio,PJM
2025-10-02 10:00:00+00:00,85169.67399177626,51554.377676573924,2688.3796299791447,30926.916685223187,11884732.560375432,0.6053137843588772,0.03156498673740053,0.3946862156411228,139.54183459153532,Ohio,PJM
2025-10-02 11:00:00+00:00,88879.6534056309,55263.53625781279,2705.275769287563,30910.84137853055,12855884.310027117,0.621779385272801,0.03043751483752042,0.3782206147271991,144.64372685337952,Ohio,PJM
2025-10-02 12:00:00+00:00,92134.01419489634,58101.069020963965,3131.226549067228,30901.71862486513,13720372.201104077,0.6306147575211415,0.03398556522723047,0.3693852424788583,148.91755581256442,Ohio,PJM
