timestamp_utc,total_mwh,fossil_mwh,renewable_mwh,nuclear_mwh,total_emissions_kg_co2,fossil_share,renewable_share,clean_share,ci_g_per_kwh,state,respondent
2025-10-05 07:00:00+00:00,6265.59238756803,833.6486544377798,4462.42241148022,969.5213216500302,148492.61728060947,0.133051849349772,0.7122107752068907,0.866948150650228,23.69969319664703,Montana,BPAT
2025-10-05 08:00:00+00:00,6244.474157502489,785.5801330245531,4490.025954065792,968.8680704121439,139930.47240643238,0.1258040490215993,0.7190398808314713,0.8741959509784005,22.408687885802433,Montana,BPAT
2025-10-05 09:00:00+00:00,6172.080743798041,782.8076952668448,4421.691484001203,967.5815645299926,139436.6354204334,0.12683043656767484,0.7164020801970712,0.8731695634323251,22.591511875560773,Montana,BPAT
2025-10-05 10:00:00+00:00,6140.340001188513,782.5716731160901,4388.940378039484,968.8279500329385,139394.59427190493,0.12744761250429404,0.7147715561662659,0.8725523874957059,22.701445562448328,Montana,BPAT
2025-10-05 11:00:00+00:00,5992.77620771862,780.8602990579146,4245.427459718813,966.4884489418927,139089.75792185287,0.13030026017860913,0.7084241614513748,0.869699739821391,23.20956983888486,Montana,BPAT
2025-10-05 12:00:00+00:00,5997.700621452537,781.4669055498217,4251.870300543361,964.3634153593545,139197.80893970456,0.1302944169561708,0.7089167280766396,0.8697055830438292,23.208529022242743,Montana,BPAT
2025-10-05 13:00:00+00:00,5879.61971807193,780.3893300490937,4136.357777132522,962.8726108903151,139005.86715995267,0.13272785783244537,0.7035077055100655,0.8672721421675547,23.641982615422627,Montana,BPAT
2025-10-05 14:00:00+00:00,5860.493942971387,779.5231847317801,4118.326825370405,962.6439328692027,138851.58611549996,0.13301322248898126,0.7027269143942381,0.8669867775110189,23.692812835687267,Montana,BPAT
2025-10-05 15:00:00+00:00,5760.642784564938,775.0919484730698,4025.233937550673,960.3168985411945,138062.277734395,0.13454955939115867,0.6987473599883475,0.8654504406088412,23.96647091264172,Montana,BPAT
2025-10-05 16:00:00+00:00,5865.302641681731,760.4023752023079,4145.649212834847,959.2510536445758,135445.715984911,0.12964418405258646,0.7068090883109459,0.8703558159474136,23.09270710472244,Montana,BPAT
2025-10-05 17:00:00+00:00,6040.048687674669,766.4653924133563,4315.815508346097,957.7677869152153,136525.68329427243,0.1268972208746275,0.7145332316861874,0.8731027791253725,22.603407746177098,Montana,BPAT
2025-10-05 18:00:00+00:00,6104.428739275299,751.1888643131774,4399.043944896623,954.1959300655001,133804.57095458274,0.1230563737242277,0.7206315501061717,0.8769436262757724,21.919261681883054,Montana,BPAT
2025-10-05 19:00:00+00:00,6179.309181794823,751.1904804797722,4476.026012822618,952.092688492433,133804.8588322232,0.12156544661867585,0.7243570245699416,0.8784345533813241,21.653692167796443,Montana,BPAT
2025-10-05 20:00:00+00:00,6264.65480625847,748.8964987668711,4565.34815473899,950.4101527526086,133396.2462269857,0.11954313875661816,0.7287469614731444,0.8804568612433817,21.29347112529188,Montana,BPAT
2025-10-05 21:00:00+00:00,6380.642831553055,754.10817437022,4678.221227628021,948.3134295548139,134324.56938403647,0.11818686522321284,0.7331896410959798,0.881813134776787,21.051886609259046,Montana,BPAT
2025-10-05 22:00:00+00:00,6653.722131312103,751.6060504948229,4955.063317108766,947.0527637085139,133878.88171808733,0.1129602402477555,0.7447054775236963,0.8870397597522445,20.120900614117865,Montana,BPAT
2025-10-05 23:00:00+00:00,6842.606591502659,751.1876763118444,5147.288486701447,944.1304284893677,133804.3593433406,0.10978092431102064,0.7522408921029443,0.8902190756889794,19.554588964606353,Montana,BPAT
2025-10-06 00:00:00+00:00,7607.961768928365,766.7607949947459,5898.159961498044,943.0410124355748,136578.30150726714,0.10078399685527725,0.7752615142713634,0.8992160031447227,17.952022585742455,Montana,BPAT
2025-10-06 01:00:00+00:00,8368.165909432395,822.9588517704972,6604.001030315606,941.2060273462934,146588.50963546662,0.09834399325697854,0.7891814170261293,0.9016560067430216,17.517400015962348,Montana,BPAT
