timestamp_utc,state,fueltype,fuel_name,forecast_mwh,share,emissions_kg_co2,respondent
2025-09-29 01:00:00+00:00,Georgia,COL,Coal,5665.0,0.180228905025889,3909296.1823574468,SOCO
2025-09-29 01:00:00+00:00,Georgia,NG,Natural Gas,18208.25,0.579285606343803,3422618.7700794786,SOCO
2025-09-29 01:00:00+00:00,Georgia,NUC,Nuclear,6959.5,0.2214127210110635,0.0,SOCO
2025-09-29 01:00:00+00:00,Georgia,OIL,Petroleum,0.0,0.0,0.0,SOCO
2025-09-29 01:00:00+00:00,Georgia,OTH,Other,163.75,0.005209617510677727,0.0,SOCO
2025-09-29 01:00:00+00:00,Georgia,PET,Petroleum,0.0,0.0,0.0,SOCO
2025-09-29 01:00:00+00:00,Georgia,SUN,Solar,0.0,0.0,0.0,SOCO
2025-09-29 01:00:00+00:00,Georgia,WAT,Hydro,435.75,0.013863150108566839,0.0,SOCO
2025-09-29 01:00:00+00:00,Georgia,WND,Wind,0.0,0.0,0.0,SOCO
2025-09-29 02:00:00+00:00,Georgia,COL,Coal,5403.723630620935,0.17990012484394508,3728994.909038154,SOCO
2025-09-29 02:00:00+00:00,Georgia,NG,Natural Gas,17220.915964454893,0.5733166874739909,3237028.831321223,SOCO
2025-09-29 02:00:00+00:00,Georgia,NUC,Nuclear,6966.466004667267,0.23192675821889305,0.0,SOCO
2025-09-29 02:00:00+00:00,Georgia,OIL,Petroleum,0.0,0.0,0.0,SOCO
2025-09-29 02:00:00+00:00,Georgia,OTH,Other,163.49920214786454,0.005443196004993758,0.0,SOCO
2025-09-29 02:00:00+00:00,Georgia,PET,Petroleum,0.0,0.0,0.0,SOCO
2025-09-29 02:00:00+00:00,Georgia,SUN,Solar,0.0,0.0,0.0,SOCO
2025-09-29 02:00:00+00:00,Georgia,WAT,Hydro,282.74862022818775,0.009413233458177279,0.0,SOCO
2025-09-29 02:00:00+00:00,Georgia,WND,Wind,0.0,0.0,0.0,SOCO
2025-09-29 03:00:00+00:00,Georgia,COL,Coal,5252.448737515394,0.1847747700209312,3624603.3181989617,SOCO
2025-09-29 03:00:00+00:00,Georgia,NG,Natural Gas,15804.59575140341,0.5559864914780223,2970802.03052307,SOCO
2025-09-29 03:00:00+00:00,Georgia,NUC,Nuclear,6964.682026579788,0.24500905844898246,0.0,SOCO
2025-09-29 03:00:00+00:00,Georgia,OIL,Petroleum,0.0,0.0,0.0,SOCO
2025-09-29 03:00:00+00:00,Georgia,OTH,Other,163.99839941980477,0.005769264594656395,0.0,SOCO
2025-09-29 03:00:00+00:00,Georgia,PET,Petroleum,0.0,0.0,0.0,SOCO
2025-09-29 03:00:00+00:00,Georgia,SUN,Solar,0.0,0.0,0.0,SOCO
2025-09-29 03:00:00+00:00,Georgia,WAT,Hydro,240.4976528077015,0.008460415457407701,0.0,SOCO
2025-09-29 03:00:00+00:00,Georgia,WND,Wind,0.0,0.0,0.0,SOCO
2025-09-29 04:00:00+00:00,Georgia,COL,Coal,4928.427849631905,0.1860530960088336,3401003.38527628,SOCO
2025-09-29 04:00:00+00:00,Georgia,NG,Natural Gas,14131.543119414766,0.5334799309166753,2656317.039292435,SOCO
2025-09-29 04:00:00+00:00,Georgia,NUC,Nuclear,6972.397926662972,0.263215017129267,0.0,SOCO
2025-09-29 04:00:00+00:00,Georgia,OIL,Petroleum,0.0,0.0,0.0,SOCO
2025-09-29 04:00:00+00:00,Georgia,OTH,Other,161.2476393939626,0.00608726016666824,0.0,SOCO
2025-09-29 04:00:00+00:00,Georgia,PET,Petroleum,0.0,0.0,0.0,SOCO
2025-09-29 04:00:00+00:00,Georgia,SUN,Solar,0.0,0.0,0.0,SOCO
2025-09-29 04:00:00+00:00,Georgia,WAT,Hydro,295.7456703923376,0.011164695778555857,0.0,SOCO
2025-09-29 04:00:00+00:00,Georgia,WND,Wind,0.0,0.0,0.0,SOCO
2025-09-29 05:00:00+00:00,Georgia,COL,Coal,4584.410514340272,0.1855603339236023,3163604.3286972223,SOCO
2025-09-29 05:00:00+00:00,Georgia,NG,Natural Gas,12652.503028753164,0.5121274981027067,2378300.734815154,SOCO
2025-09-29 05:00:00+00:00,Georgia,NUC,Nuclear,6992.113517045647,0.28301543131798634,0.0,SOCO
2025-09-29 05:00:00+00:00,Georgia,OIL,Petroleum,0.0,0.0,0.0,SOCO
2025-09-29 05:00:00+00:00,Georgia,OTH,Other,161.246852532963,0.006526688590943587,0.0,SOCO
2025-09-29 05:00:00+00:00,Georgia,PET,Petroleum,0.0,0.0,0.0,SOCO
2025-09-29 05:00:00+00:00,Georgia,SUN,Solar,0.0,0.0,0.0,SOCO
2025-09-29 05:00:00+00:00,Georgia,WAT,Hydro,315.493841700154,0.012770048064760942,0.0,SOCO
2025-09-29 05:00:00+00:00,Georgia,WND,Wind,0.0,0.0,0.0,SOCO
2025-09-29 06:00:00+00:00,Georgia,COL,Coal,4224.896914606316,0.1804109954630371,2915511.6291481424,SOCO
2025-09-29 06:00:00+00:00,Georgia,NG,Natural Gas,11812.461781778879,0.5044141980250867,2220397.534917571,SOCO
2025-09-29 06:00:00+00:00,Georgia,NUC,Nuclear,7002.079152734219,0.2990018681611956,0.0,SOCO
2025-09-29 06:00:00+00:00,Georgia,OIL,Petroleum,0.0,0.0,0.0,SOCO
2025-09-29 06:00:00+00:00,Georgia,OTH,Other,215.49474203494938,0.009202028289298106,0.0,SOCO
2025-09-29 06:00:00+00:00,Georgia,PET,Petroleum,0.0,0.0,0.0,SOCO
