timestamp_utc,total_mwh,fossil_mwh,renewable_mwh,nuclear_mwh,total_emissions_kg_co2,fossil_share,renewable_share,clean_share,ci_g_per_kwh,state,respondent
2025-10-05 03:00:00+00:00,28174.669611106918,21212.381708288674,302.0347366072431,6660.2531662110005,5641563.869478228,0.752888392342546,0.010720080866118694,0.24711160765745396,200.23531588296711,Alabama,SOCO
2025-10-05 04:00:00+00:00,26451.518547802687,19426.559616499806,367.4862940237033,6657.4726372791765,5202057.9973486215,0.7344213369600121,0.013892824087191401,0.2655786630399879,196.6638697112062,Alabama,SOCO
2025-10-05 05:00:00+00:00,24519.035550935434,17511.598266008346,382.2238519051139,6625.213433021974,4707003.549694862,0.7142042038982344,0.015588861605550858,0.28579579610176575,191.97343794035504,Alabama,SOCO
2025-10-05 06:00:00+00:00,23632.310784010362,16577.94185529216,426.43982439698186,6627.929104321222,4467209.562647788,0.7014947461891372,0.018044778959386033,0.29850525381086285,189.0297399808361,Alabama,SOCO
2025-10-05 07:00:00+00:00,22778.570524255945,15743.971568415109,408.201097121486,6626.397858719349,4216054.051391341,0.6911746964828198,0.017920400083350697,0.3088253035171801,185.08861418243262,Alabama,SOCO
2025-10-05 08:00:00+00:00,22253.596259802238,15248.01027065053,394.70904906250036,6610.876940089208,4061840.617671824,0.6851930848675348,0.017736865738661876,0.3148069151324652,182.52513302800077,Alabama,SOCO
2025-10-05 09:00:00+00:00,21989.43359708447,15016.107881884853,380.46768876725,6592.858026432367,3992155.091806016,0.6828783386160435,0.01730229599082058,0.3171216613839565,181.54879134018836,Alabama,SOCO
2025-10-05 10:00:00+00:00,21737.514369344877,14852.906445368832,303.5233001063498,6581.084623869694,3943653.1809088695,0.6832844911796816,0.01396310980865368,0.31671550882031835,181.42153301898992,Alabama,SOCO
2025-10-05 11:00:00+00:00,21903.533404770576,15062.676210926627,263.55186749581384,6577.305326348135,3991275.579865497,0.6876824817518248,0.012032390510948905,0.31231751824817516,182.2206265129899,Alabama,SOCO
2025-10-05 12:00:00+00:00,22110.519819722005,15230.475684606212,313.262965957489,6566.781169158304,4054081.703851861,0.6888339038967789,0.014168050706707791,0.3111660961032211,183.35533207300384,Alabama,SOCO
2025-10-05 13:00:00+00:00,22482.128844954077,14850.940339163246,1080.1773961974445,6551.011109593383,3946972.42443313,0.6605664633265552,0.04804604597931041,0.33943353667344467,175.56043965645156,Alabama,SOCO
2025-10-05 14:00:00+00:00,23240.188053602422,14572.081538941335,2163.8415697857104,6504.26494487538,3864829.1019799486,0.6270208100438559,0.09310774787170008,0.3729791899561442,166.29939022291464,Alabama,SOCO
2025-10-05 15:00:00+00:00,24651.735813875788,15463.073142070176,2694.421759456687,6494.240912348923,4054552.305761015,0.6272610277352735,0.10929947407354863,0.3727389722647264,164.47329860961835,Alabama,SOCO
2025-10-05 16:00:00+00:00,26682.28931697013,17175.41851091901,3024.9020834661956,6481.968722584925,4508229.150059847,0.6437010822753998,0.11336741190128449,0.3562989177246002,168.95960824443125,Alabama,SOCO
2025-10-05 17:00:00+00:00,28972.12047002526,19351.63483433593,3146.042690482744,6474.442945206587,5114391.858128992,0.6679398856689573,0.10858862380258497,0.3320601143310427,176.5280474869064,Alabama,SOCO
2025-10-05 18:00:00+00:00,30947.426462105803,21247.550207748463,3231.4601912533253,6468.4160631040195,5632605.205577558,0.6865692122660167,0.10441773551704377,0.3134307877339834,182.00560917317355,Alabama,SOCO
2025-10-05 19:00:00+00:00,32479.064033720173,22780.733927772948,3218.4546951634043,6479.875410783819,6057101.62867898,0.7013974880594374,0.09909320945400286,0.29860251194056253,186.49249320702162,Alabama,SOCO
2025-10-05 20:00:00+00:00,33369.94651286754,23672.413136794967,3213.9425675935636,6483.59080847901,6259540.162826535,0.7093931998862157,0.09631248783555164,0.2906068001137844,187.58016769409085,Alabama,SOCO
2025-10-05 21:00:00+00:00,34034.0018905968,24399.465438481657,3146.980482349727,6487.55596976542,6444734.0015758425,0.7169143821791626,0.09246577856068114,0.28308561782083747,189.36162788885687,Alabama,SOCO
2025-10-05 22:00:00+00:00,34234.92383444982,24983.62573734038,2759.7770049106284,6491.521092198815,6598000.577724623,0.7297701568770522,0.08061291499452754,0.27022984312294784,192.72718729069308,Alabama,SOCO
2025-10-05 23:00:00+00:00,33807.60293158462,25647.21596122104,1670.1465435242703,6490.240426839305,6780908.1772679845,0.7586227279444362,0.049401507314910595,0.24137727205556378,200.5734683701265,Alabama,SOCO
2025-10-06 00:00:00+00:00,32462.53440994268,24836.751449042604,845.3108470809044,6780.47211381917,6551173.246870783,0.765089722675367,0.026039582627966386,0.23491027732463293,201.8072022394,Alabama,SOCO
2025-10-06 01:00:00+00:00,31406.491981064093,23853.686410834045,599.0087232905033,6953.796846939546,6319688.010869257,0.7595145113696921,0.019072767619244566,0.24048548863030805,201.22234647153795,Alabama,SOCO
2025-10-06 02:00:00+00:00,30012.738489423224,22606.099213935184,445.88213236471455,6960.7571431233255,5995510.241197468,0.7532168123179359,0.014856429463171035,0.2467831876820641,199.76551767544782,Alabama,SOCO
2025-10-06 03:00:00+00:00,28402.927920375816,21039.788716561437,404.1645768487861,6958.974626965594,5620582.175626431,0.7407612614989535,0.014229680052064096,0.25923873850104656,197.88742172578316,Alabama,SOCO
2025-10-06 04:00:00+00:00,26467.654771465954,19044.351753332285,456.6188140907309,6966.684204042935,5119111.984103915,0.7195330269255088,0.017251955945224093,0.28046697307449103,193.41010861388023,Alabama,SOCO
